ssn,fname,minit,lname,bdate,address,sex,salary,superssn,dno
604708275,Timothy,S,Mitchell,1959-09-05,4338 Lake St,M,132618.84,,31
779807255,Brian,G,Rivera,1978-10-22,8479 Lake Blvd,F,126803.81,,22
246148980,Stephanie,D,Martinez,1961-03-15,7735 Maple Way,M,89670.19,,15
207395318,Donna,S,White,1972-07-13,1858 Lincoln Way,F,39261.65,,20
509375233,William,F,Roberts,1981-06-23,4838 Oak Ave,F,102241.12,,40
437276949,Matthew,S,Williams,1987-07-15,530 Oak St,M,106064.82,,17
412288779,Betty,P,Williams,1979-04-07,1328 Main Ct,M,124614.44,,11
925163204,Brian,W,Clark,1991-06-01,7981 Pine Blvd,M,115240.46,,48
364309534,Stephanie,S,Baker,1961-06-01,4757 Elm Way,F,96744.0,,8
673717006,Mary,H,Gonzalez,1962-09-07,7002 Elm Ave,M,51153.97,,43
958899743,Charles,W,King,1978-12-04,850 Main Ct,M,126839.03,,49
105423527,Anthony,G,Johnson,1981-11-05,4601 Cedar Ct,F,32629.2,,16
680487005,Barbara,C,Nelson,1965-03-08,5822 Maple Blvd,M,148979.6,,45
745145663,Barbara,F,Flores,1987-05-06,5714 Lincoln Ave,M,69167.48,,10
687098523,Susan,A,Lewis,1994-08-19,9536 Washington Way,F,128432.53,,18
187268291,George,H,Martin,1967-12-25,2274 Cedar St,F,111768.82,,13
905668951,Sandra,H,Allen,1975-03-15,8222 Park Ln,F,35764.35,,15
452852019,David,D,Robinson,1957-08-08,160 Pine Dr,F,101109.6,,17
384360513,Michelle,P,Johnson,1972-08-17,5218 Main Ave,F,21509.98,,37
947551829,Stephanie,H,Moore,1989-07-18,8321 Pine St,F,37869.72,,18
496791155,Jessica,K,Torres,1982-12-15,8634 Main Ct,F,139339.38,,47
542837170,Susan,A,Torres,1957-11-03,4701 Cedar Ct,M,124252.33,,3
979567192,William,D,Gonzalez,1983-07-25,207 Pine Ct,F,57278.58,,12
884538138,Jessica,J,Lopez,1971-10-04,2175 Park Way,F,94835.24,,39
686429833,Margaret,R,Hall,1965-01-05,675 Oak Ln,M,70820.08,,28
178951929,Donald,S,Brown,1982-03-07,7554 Main Way,F,37732.6,,48
659957480,Matthew,E,Mitchell,1968-07-20,1017 Pine Way,M,126925.65,,37
568224996,Thomas,S,Hall,1962-06-17,9525 Oak Rd,M,95615.08,,11
716182316,Karen,R,Thomas,1984-03-23,1900 Pine Blvd,M,28719.62,,26
975353559,John,H,Jones,1960-12-27,6093 Park Ct,F,23638.62,,48
637912256,Kimberly,F,Moore,1976-12-05,7729 Lake St,F,24880.33,,45
365762299,Donald,D,Williams,1956-10-22,4862 Pine Blvd,M,120783.35,,8
651028717,Kimberly,D,Hall,1968-08-16,634 Main Ln,M,98208.03,,28
417851397,Thomas,R,Brown,1961-03-28,746 Cedar Ln,F,75379.38,,9
575868914,Carol,M,Allen,1969-12-08,3613 Washington Rd,F,78435.93,,18
288818473,Richard,J,Martinez,1989-10-07,2131 Elm Dr,M,130320.12,,50
412527533,Betty,A,King,1992-11-22,2469 Oak Dr,M,74867.95,,14
302379343,George,D,Williams,1981-10-25,356 Pine Dr,M,33116.57,,4
203858858,Mary,S,Ramirez,1956-10-26,5577 Cedar Dr,M,81564.95,,23
867640638,Anthony,T,Torres,1969-12-03,3953 Maple St,M,149207.69,,3
922912926,Margaret,F,Hernandez,1994-11-06,5435 Park Ct,F,121368.14,,19
123745996,Emily,R,Scott,1958-06-16,2522 Elm Ln,M,144115.45,,19
694931167,Joseph,R,Moore,1991-01-15,7274 Lincoln Way,M,143911.32,,12
634050562,Deborah,A,Miller,1980-07-02,9228 Park St,M,122931.83,,41
449849361,Susan,F,Martinez,1991-10-20,3607 Washington Blvd,M,115264.67,,22
762562441,Dorothy,L,Robinson,1970-07-13,785 Lake Way,F,71239.59,,49
575839885,Kenneth,E,Rodriguez,1988-03-01,675 Maple Ln,F,80735.15,,36
196814848,Emily,K,Campbell,1990-10-12,5793 Cedar Dr,M,79118.67,,27
767129282,Thomas,W,Lewis,1962-12-09,8529 Maple Ln,M,53186.98,,33
455440732,Michael,C,Smith,1957-10-02,7010 Oak Ln,M,20730.42,,50
750527812,Sarah,K,Jackson,1991-08-21,3399 Cedar Ct,M,143631.72,,25
366844653,Robert,D,Smith,1956-10-02,283 Cedar St,F,77857.88,,48
760938831,Karen,M,Moore,1971-11-26,302 Elm Rd,F,128679.97,,13
499092905,Patricia,D,Nelson,1992-02-16,9830 Main St,M,67481.75,,7
573330302,John,M,Campbell,1963-02-10,5452 Washington Blvd,M,60573.65,,1
900618265,Sarah,E,Smith,1972-11-09,1501 Pine Rd,F,94240.74,,4
637783898,Daniel,M,Flores,1990-03-26,1200 Lincoln Way,F,133617.0,,38
282550509,Amanda,N,Taylor,1980-01-22,9460 Elm Ct,F,30801.96,,49
108564266,Timothy,R,Rodriguez,1958-12-06,1986 Lincoln St,F,62487.05,,35
969251370,Deborah,A,Carter,1995-06-13,1694 Washington Ln,F,73550.85,,5
966616964,Carol,T,Smith,1990-05-22,1797 Main Rd,M,121177.13,,1
415697820,Steven,B,Miller,1982-05-10,966 Pine Ct,M,108666.34,,8
799573076,Richard,L,Allen,1960-02-06,8914 Park St,M,47401.59,,42
824418845,Lisa,L,Anderson,1991-09-14,2463 Park Ln,M,146215.51,,5
456715514,Michelle,N,Perez,1983-06-14,9838 Main Rd,F,98417.46,,46
366881610,Anthony,E,Miller,1987-10-09,5468 Maple St,F,83116.06,,5
141110761,Barbara,D,Harris,1987-12-03,5634 Cedar Way,F,22909.85,,49
310741952,Sarah,L,Williams,1976-06-16,4051 Park Ln,F,49585.1,,37
804560130,Michelle,R,Lee,1991-03-07,897 Cedar Ln,M,116694.0,,37
109115922,Barbara,W,Ramirez,1986-02-26,2588 Oak St,F,43084.5,,10
955681940,Timothy,J,Brown,1957-11-14,4269 Cedar Ln,F,104786.91,,23
137080585,Carol,K,Lee,1991-10-02,8483 Oak Blvd,F,28304.13,,6
760965579,Andrew,R,Gonzalez,1968-11-11,5010 Lake Rd,F,113312.86,,24
970736744,Paul,C,Wilson,1959-01-09,5544 Oak Blvd,F,120708.82,,44
850304499,Kenneth,C,King,1964-10-15,1270 Washington Ave,F,79916.9,,45
595367749,David,P,Jackson,1994-01-23,8570 Main Ct,F,31757.3,,34
912638078,Ashley,K,Lewis,1965-03-13,4825 Oak Ln,F,105304.78,,45
466271821,Patricia,T,King,1992-09-28,7090 Cedar Ln,F,61415.18,,13
333969748,Donna,C,Williams,1982-06-23,1144 Park St,M,148197.84,,32
710607239,Mary,F,Gonzalez,1967-01-08,641 Lincoln St,F,111602.41,,19
362585121,John,S,White,1979-03-06,679 Park Way,M,61834.26,,28
454686942,Christopher,R,Young,1956-02-16,1949 Maple Ct,F,129949.61,,20
462625117,Deborah,T,Scott,1995-02-21,1476 Cedar Ln,F,101388.56,,34
952666025,Sarah,C,Perez,1965-03-21,9422 Elm St,F,48394.32,,47
150305579,Barbara,D,White,1959-07-16,6075 Park Way,F,72556.38,,17
941600554,Sarah,S,Harris,1962-04-16,9830 Elm St,F,141410.17,,10
705202509,Paul,C,Johnson,1985-10-21,6425 Cedar Way,F,138331.34,,17
356215726,David,L,Baker,1959-03-06,5542 Lincoln Blvd,M,106584.08,,29
999381416,Dorothy,P,Roberts,1979-04-22,7311 Main Dr,F,27062.35,,18
131464348,Stephanie,J,Brown,1985-09-12,9668 Pine Blvd,M,52221.42,,17
879749812,Emily,W,Martinez,1975-12-21,5781 Washington Blvd,F,68374.29,,24
321074031,Brian,C,Jones,1986-01-07,315 Pine Ct,F,44429.27,,8
864626275,Timothy,M,Nguyen,1962-02-20,1142 Park Way,M,115232.32,,17
462973315,Anthony,J,Gonzalez,1976-01-05,3446 Park Ln,M,50630.24,,6
947782657,Sandra,S,Wilson,1958-04-28,475 Washington Rd,F,102639.35,,7
656302923,Stephanie,N,Lopez,1956-10-21,3155 Lake Ct,M,64716.02,,48
826583015,Karen,T,Lee,1994-06-19,2818 Main Rd,M,124365.78,,47
263894795,Amanda,S,Jones,1960-02-03,7175 Elm Ln,M,36691.12,,1
208890152,Amanda,T,Allen,1995-01-18,8177 Lake Ave,F,39177.46,,17
480035335,Joshua,N,Carter,1971-09-14,2834 Park Ct,M,124629.03,,15
489707503,Jennifer,T,Rivera,1979-12-26,8483 Lake Blvd,F,91544.97,,4
991541224,Robert,S,Baker,1956-03-13,5456 Main Rd,M,118822.29,,44
116812751,Jessica,E,Carter,1980-02-10,2761 Lake Dr,F,108014.55,,36
691039645,Kevin,F,Mitchell,1969-11-23,5586 Lincoln Ave,F,115141.11,,25
623837795,Emily,N,Hill,1988-11-13,789 Lake Ave,M,94831.32,,9
600368062,Michael,S,Carter,1975-04-12,5226 Washington St,M,116362.81,,3
615057244,Paul,S,Thompson,1991-09-11,6463 Cedar Blvd,M,61454.08,,16
145766573,Paul,A,King,1961-12-22,6100 Lincoln Ave,M,97057.16,,48
228527911,George,P,Smith,1994-11-07,6518 Maple Ln,M,135164.91,,6
679464236,Joseph,C,Lewis,1974-06-14,4356 Main Rd,M,20012.01,,50
920583443,John,F,Perez,1959-02-09,2414 Washington Blvd,F,91943.0,,30
134075063,Charles,P,Lopez,1963-11-24,6987 Maple Way,F,133050.64,,26
144157616,Donna,F,Taylor,1965-09-16,5657 Lincoln Blvd,M,61251.26,,35
904745462,Barbara,H,Hernandez,1966-07-01,3038 Maple Way,M,71345.19,,1
993908879,Patricia,L,King,1970-02-25,9929 Lake Ct,M,101295.34,,39
287598577,Steven,B,Jones,1976-07-04,3814 Elm Dr,F,53516.88,,23
609561866,Jessica,C,Hernandez,1982-08-16,3890 Elm Blvd,M,76920.38,,26
427413432,Nancy,S,Sanchez,1965-01-12,5865 Maple Rd,M,149479.27,,34
959392452,Jennifer,H,Brown,1972-05-27,9114 Park Ave,F,137821.52,,44
713986637,Mary,H,Hall,1982-02-08,3325 Main Ln,F,28169.74,,42
942211135,Donald,G,White,1991-08-15,4716 Washington Way,M,44506.74,,1
456192204,Matthew,E,Hall,1960-09-24,5766 Oak Ave,F,50178.72,,6
269151193,Jessica,C,Martinez,1981-02-14,3856 Main Rd,F,135230.47,,12
202003827,Timothy,B,Smith,1963-11-21,2893 Maple Ln,F,144161.59,,19
715776454,Donna,F,Rodriguez,1995-09-02,9476 Main St,M,53573.75,,13
466932310,Stephanie,S,Gonzalez,1969-03-05,1364 Cedar Ave,M,39857.88,,1
867281936,Michelle,K,Miller,1995-03-05,4639 Park Ct,M,96359.62,,49
312332805,Carol,R,Rodriguez,1960-06-04,799 Lincoln St,M,140137.12,,29
130250567,David,W,Hill,1981-11-13,6815 Oak Ln,M,58348.08,,35
318125679,Richard,J,Jackson,1986-07-05,7166 Pine Dr,F,114472.05,,14
117629000,John,L,Brown,1976-12-02,6743 Elm Dr,F,142211.67,,36
932803308,Betty,A,Walker,1965-06-04,7813 Park Way,M,138668.3,,44
412832579,Brian,B,Green,1969-10-05,5875 Elm Rd,F,43166.36,,22
591650757,Timothy,B,Hall,1983-02-12,3033 Pine Way,F,70764.5,,14
568849679,Kimberly,L,Lee,1956-08-17,6455 Lincoln Dr,F,38787.05,,6
895555607,Thomas,W,Carter,1966-11-11,1563 Pine Ln,M,116747.29,,21
187583407,Nancy,R,Carter,1961-09-09,434 Lake St,M,108752.31,,8
742642508,George,T,Hernandez,1965-02-01,5812 Pine Ave,F,148464.9,,9
276777762,Matthew,A,Harris,1971-08-10,7030 Park Ct,M,65192.64,,1
599954258,Joshua,K,Campbell,1990-01-22,2294 Cedar Ln,F,95965.0,,24
119744516,Matthew,T,Williams,1971-03-02,4753 Pine Rd,M,80444.91,,2
813956153,Christopher,E,Martinez,1993-05-13,2210 Oak Dr,F,149293.72,,24
447818273,Michael,N,Flores,1992-05-25,7791 Oak St,F,120490.73,,50
561730121,Sarah,W,Sanchez,1967-10-21,6544 Oak Way,M,142120.92,,26
712112671,Daniel,W,Moore,1993-09-06,5402 Cedar Rd,F,143811.65,,34
387393957,Barbara,A,Smith,1961-09-24,5644 Elm Dr,M,82455.31,,38
285521063,Barbara,F,Wilson,1961-01-13,7837 Main Rd,F,45708.34,,33
897662466,Paul,F,Gonzalez,1968-12-16,4630 Lake Rd,M,116610.44,,1
177957915,Michael,W,Lewis,1963-04-24,3614 Pine Ln,M,24760.06,,2
456196659,Michelle,G,Rodriguez,1976-12-06,5401 Oak St,M,96259.19,,11
112724887,Mary,T,Campbell,1972-09-10,380 Park Way,M,33912.14,,8
189370596,Timothy,K,Hill,1989-03-18,2978 Cedar Way,F,59760.15,,20
924570922,Daniel,E,Allen,1961-07-27,1852 Maple Ave,F,89256.92,,27
829548792,David,B,Miller,1977-08-06,959 Elm Ln,F,146064.51,,42
270789864,Linda,J,Anderson,1970-01-21,9237 Oak St,M,82230.12,,4
644910454,Jessica,P,Brown,1990-06-09,5303 Washington Way,F,75275.91,,18
414778396,Richard,E,Wilson,1980-03-06,2091 Washington St,F,98320.43,,50
117585787,Joseph,R,Taylor,1986-07-15,7721 Maple Dr,F,36953.83,,5
943687944,Charles,W,Thompson,1981-05-13,8055 Lake Ct,M,42385.96,,27
758130257,Timothy,J,King,1975-07-06,5269 Lincoln Blvd,F,26918.88,,11
845320049,Christopher,T,Baker,1977-08-12,7106 Lincoln Way,F,79966.92,,37
676986599,Susan,F,Johnson,1986-09-04,1260 Pine Ct,F,74478.62,,49
332670123,Brian,E,Martinez,1965-12-17,376 Elm Rd,F,149627.98,,24
318955963,Donna,N,Martinez,1983-04-24,7209 Maple Blvd,F,32179.84,,13
677303044,Michelle,E,Moore,1960-05-03,8477 Pine Blvd,F,70795.1,,42
512273781,Donald,P,Martin,1991-03-04,5428 Elm Blvd,F,125672.83,,3
560280392,Sandra,B,King,1961-02-24,2210 Washington St,M,142700.23,,5
662431852,William,P,Roberts,1964-11-19,2689 Maple Ave,M,43937.58,,11
563938734,Ashley,N,Nelson,1966-12-19,1665 Washington St,M,135120.44,,12
243040275,Kenneth,W,Gonzalez,1967-05-16,7268 Cedar Dr,M,116480.01,,29
445331485,Stephanie,K,Harris,1984-09-21,5986 Cedar Rd,F,86666.15,,33
171508836,Matthew,J,Nelson,1978-02-01,4892 Washington Dr,F,86110.24,,47
977317305,Jessica,P,Perez,1961-02-17,9649 Pine Rd,M,75523.74,,24
781887358,Emily,J,Rodriguez,1995-05-20,8840 Elm Blvd,M,25136.02,,1
541608179,Michael,S,Mitchell,1994-09-04,7376 Park St,F,130721.68,,15
998954542,Joseph,S,Baker,1984-03-20,4743 Main St,F,60155.89,,46
930627638,Jessica,P,Miller,1968-09-27,7230 Elm Blvd,M,79699.28,,23
942358213,Lisa,H,Robinson,1978-10-16,3301 Park Dr,M,20829.12,,28
479889481,Margaret,E,Harris,1961-12-27,4915 Lake Ave,F,149927.06,,30
422913264,Melissa,E,Robinson,1958-09-14,6924 Park Blvd,F,51571.61,,15
538675806,Thomas,F,Green,1982-02-05,1917 Main St,M,88739.05,,16
962882603,Jessica,P,Young,1955-05-21,2698 Maple Rd,F,99511.48,,40
938967476,Matthew,S,Campbell,1993-03-25,2369 Park Ct,F,106738.7,,11
822951244,Sarah,A,Clark,1957-01-01,2612 Maple Ln,F,42153.4,,38
606917907,David,P,Adams,1957-01-04,3443 Washington Ln,M,26188.71,,19
300953401,Emily,J,Thomas,1972-08-20,5721 Maple Blvd,F,75112.57,,28
746308250,John,E,Wright,1977-02-11,5266 Pine Dr,M,59380.84,,29
590483627,Andrew,B,Scott,1984-11-26,5149 Oak Way,F,126138.92,,49
267182869,Brian,G,Rivera,1955-09-26,1866 Lincoln Blvd,M,110341.86,,21
138330751,Richard,A,Campbell,1992-04-16,6469 Elm Rd,F,89412.21,,30
637412357,Anthony,E,Hill,1985-12-07,9530 Park Rd,M,52393.04,,8
851057979,Donald,A,Williams,1958-05-13,6896 Washington Ave,F,145460.52,,42
688389510,Matthew,R,Davis,1990-02-11,4134 Maple Blvd,M,144850.32,,33
148873346,Brian,C,Thompson,1987-02-10,5037 Lake Ave,F,119485.65,,30
884227355,George,M,Young,1980-07-13,6213 Washington Ct,F,103336.33,,39
610173760,Michelle,C,Robinson,1981-11-19,3285 Washington Ct,F,69519.51,,1
208880800,Margaret,D,Allen,1975-08-12,1476 Lincoln Ave,M,63678.47,,5
230833665,Patricia,H,Clark,1995-10-15,1129 Elm Ct,M,38958.65,,1
591313587,Barbara,L,Rivera,1966-02-16,5549 Main Ln,M,20612.76,,19
795398363,Jennifer,A,Walker,1974-03-23,7624 Lake St,F,80288.88,,10
197820759,Charles,R,Thompson,1974-07-20,2969 Washington Dr,M,136995.4,,48
563120635,Betty,M,Thomas,1975-09-12,1362 Main Ln,M,123422.42,,39
526162812,George,E,Thomas,1962-10-24,8296 Elm Rd,F,134993.43,,17
218974458,Patricia,K,Jones,1971-06-23,6318 Cedar Blvd,M,95848.92,,9
140177565,Deborah,C,Lewis,1978-10-21,582 Main Ln,M,110834.34,,26
656307931,Barbara,K,Hernandez,1965-06-23,3794 Maple Rd,M,27518.16,,1
100308454,David,C,Moore,1980-06-22,6574 Washington Dr,M,115800.32,,6
293986672,Joshua,F,Smith,1990-08-26,5249 Elm St,M,94760.53,,43
495461170,John,K,Martinez,1992-01-04,3564 Maple Ln,M,69249.16,,39
226923950,Mary,R,Green,1962-12-28,3496 Lake Way,F,25913.98,,24
269118504,George,P,Green,1986-11-11,2954 Park Ln,M,106519.12,,13
110290140,Dorothy,E,Gonzalez,1979-09-17,8209 Washington Ct,F,112318.51,,30
979339361,Carol,E,Thomas,1961-03-09,3332 Main Blvd,M,25314.38,,1
592265554,Deborah,C,Nguyen,1961-09-05,6561 Elm St,F,106117.71,,10
583048762,Kevin,C,Nelson,1975-09-04,476 Main Ave,M,29673.9,,25
270643164,Dorothy,C,Lopez,1989-06-06,4302 Washington Rd,F,57011.63,,38
729401014,Brian,M,Lewis,1992-10-06,7429 Oak Ct,F,135128.5,,7
754940806,Daniel,L,Thomas,1958-03-09,6165 Pine St,M,142403.08,,13
921075090,Betty,G,Thompson,1964-05-15,8765 Cedar Ave,F,35480.72,,39
919439714,William,P,Lee,1983-08-28,2287 Cedar Blvd,F,123938.73,,14
617724535,Kevin,W,Thomas,1970-04-06,1565 Elm Way,M,40830.59,,22
677419345,Patricia,P,Mitchell,1987-09-28,3021 Park Ln,M,138386.07,,8
647832061,Nancy,J,Wright,1995-06-24,9739 Washington Ln,F,122389.01,,41
320531781,Betty,F,Campbell,1973-12-15,8388 Lincoln Ave,M,104122.09,,23
997949119,Paul,T,Green,1992-05-22,8426 Oak Ave,F,136241.27,,21
536354332,Thomas,T,Campbell,1955-08-27,2159 Lincoln Ave,M,48420.96,,14
173321814,Donald,R,Green,1974-05-19,1020 Maple Ave,F,33852.27,,1
681172939,Deborah,R,Martinez,1959-12-11,4558 Oak Way,F,34668.88,,31
889435015,Timothy,D,Young,1961-03-06,2428 Lincoln Way,F,52470.53,,37
420192227,Charles,R,Campbell,1988-10-17,5635 Washington Blvd,F,149498.06,,33
725412469,George,A,Taylor,1978-12-08,1117 Elm Ct,F,40763.19,,45
222599500,Dorothy,H,Jones,1967-07-11,6686 Maple Ave,M,61806.69,,15
958254837,Christopher,L,Jones,1968-01-11,5669 Lincoln St,M,102344.32,,29
259937739,Deborah,H,Jones,1957-12-05,8110 Oak Ct,M,51548.73,,43
994779063,Emily,E,Miller,1972-02-15,4537 Washington Ave,M,129165.5,,41
101178290,Mark,D,Garcia,1977-03-08,9123 Oak Blvd,M,76088.38,,12
694205108,Joshua,K,Roberts,1956-11-10,3466 Park Dr,F,58420.47,,5
781654847,Kevin,M,Jones,1989-07-07,7139 Pine Ct,F,61972.47,,20
396222040,Patricia,J,Harris,1956-09-09,3795 Main Ln,F,105401.13,,7
274747388,John,K,Hill,1976-07-04,2636 Elm Dr,F,83212.17,,2
682771762,Karen,F,Jackson,1977-07-01,7419 Maple Rd,M,97451.26,,24
929541677,Amanda,J,Thomas,1982-10-20,8977 Cedar St,M,36493.63,,4
657202202,Thomas,N,Scott,1975-01-20,5350 Lincoln Rd,F,49146.87,,14
716247535,Ashley,G,Carter,1959-11-14,4636 Lincoln Ct,M,104557.68,,6
799597461,William,K,Torres,1981-08-03,8299 Pine Blvd,F,90257.17,,12
694164665,Charles,E,Green,1986-02-28,300 Lake Rd,F,88297.66,,1
733671981,Thomas,G,Allen,1994-12-28,7554 Washington St,F,56622.81,,9
495720862,William,C,Robinson,1978-06-17,5250 Elm Ct,F,79399.36,,47
643189555,Thomas,E,Thompson,1959-04-12,4769 Main Ct,F,98934.61,,1
530489781,Robert,R,Jackson,1974-06-03,9161 Lincoln St,F,46087.25,,38
210397096,Paul,K,Miller,1987-07-05,119 Pine St,M,75527.61,,11
852616356,Amanda,N,Clark,1979-12-16,2369 Maple Blvd,M,60455.4,,13
997777024,Mary,B,Hall,1962-07-15,6330 Elm Rd,F,111242.87,,15
572307673,Jennifer,G,Hall,1977-09-24,9923 Washington Dr,M,65919.88,,41
412433640,Jennifer,D,Garcia,1976-12-19,3182 Elm Ln,M,130932.94,,26
585230723,Lisa,G,King,1974-03-04,6231 Oak Dr,M,77690.63,,3
449485406,Carol,T,Nelson,1957-01-01,2590 Lincoln Blvd,M,28542.64,,13
320547840,Donna,G,Lopez,1977-01-03,2484 Cedar Ln,F,40872.45,,34
485742696,Timothy,G,Hernandez,1980-01-08,3775 Main Dr,M,96660.07,,12
347852194,Deborah,W,Roberts,1971-08-06,3950 Oak Dr,F,113176.05,,10
132437248,Thomas,T,King,1980-10-22,3929 Main St,F,121422.37,,17
958494527,Daniel,C,Martinez,1972-01-11,6247 Park Blvd,F,44359.26,,9
803411698,Thomas,H,Wright,1990-02-27,9322 Cedar St,F,52407.77,,47
196476756,Kimberly,H,Clark,1971-08-06,3441 Park Ct,F,23149.3,,12
146641502,Brian,T,Ramirez,1969-08-26,6346 Maple Ave,F,37404.8,,32
445565285,Kenneth,H,Rivera,1992-10-08,4181 Lincoln Ct,M,60749.81,,8
662622237,Timothy,C,Miller,1971-10-05,1481 Washington Rd,M,52161.55,,20
968098708,Brian,W,Scott,1969-06-24,6283 Maple Ave,F,95534.39,,44
523826048,William,G,Moore,1962-10-01,3543 Elm St,F,33903.97,,15
686419353,Steven,L,Adams,1973-08-10,9499 Main Ct,F,109589.11,,48
640031385,Mark,J,Miller,1959-04-06,5432 Lincoln Ct,M,121559.63,,26
179269797,James,N,White,1974-02-23,1579 Pine Rd,M,125009.17,,36
385361208,Emily,J,Garcia,1967-12-27,1143 Main Rd,M,47005.17,,17
582409760,Patricia,J,Campbell,1978-05-05,1824 Park Ln,F,68470.29,,4
858407682,Linda,R,Ramirez,1986-05-03,2341 Cedar Ave,F,124473.34,,49
630999472,Brian,P,Clark,1958-11-04,4690 Cedar Rd,F,74553.9,,18
945876699,Sandra,N,Johnson,1993-04-03,4525 Elm Ave,F,28574.72,,42
701524230,Kevin,E,Rivera,1995-03-06,5895 Washington St,F,43795.26,,41
688574163,Margaret,J,Garcia,1980-09-14,2236 Main Ct,M,83421.94,,43
753770973,Sarah,F,Martin,1990-01-18,6784 Elm Dr,M,86916.37,,1
675992495,Paul,D,Harris,1973-10-18,558 Cedar Rd,F,21283.92,,40
800138394,John,H,Nelson,1992-05-13,4447 Oak Dr,M,48834.12,,30
313265406,Sarah,C,Green,1967-08-07,2307 Washington Ln,M,25097.45,,28
237280207,Richard,C,Lopez,1991-10-12,7375 Oak Rd,F,37538.3,,47
360521605,Richard,K,Torres,1980-01-11,229 Elm Way,F,130320.11,,49
764249151,David,W,Jackson,1966-03-27,2614 Main Dr,M,25349.69,,22
773224887,Steven,M,Davis,1958-11-04,7452 Cedar St,F,64067.44,,17
713461653,Richard,W,Flores,1988-04-08,1273 Cedar Way,F,109015.94,,38
536187136,Donna,M,Wright,1964-07-22,4458 Elm Way,F,64813.27,,42
812154253,Thomas,T,Johnson,1990-06-04,3287 Pine Ave,M,105111.17,,50
889676079,Sarah,T,Smith,1971-05-25,2742 Elm St,M,84210.0,,48
252122560,Daniel,K,Perez,1984-04-17,8012 Maple Ct,M,76961.57,,46
662714327,Kimberly,F,White,1978-05-13,6797 Maple St,F,21977.36,,1
751905483,Dorothy,D,Carter,1987-03-27,3375 Washington St,M,21840.73,,9
292998003,Mary,J,Wilson,1970-12-27,9595 Lincoln Ave,F,72233.72,,4
951995296,Anthony,S,Martin,1970-04-18,870 Oak Ln,F,66415.7,,12
976403466,Linda,A,Lopez,1969-03-01,366 Elm Way,F,76416.17,,9
798111347,Nancy,K,Wright,1993-06-10,7799 Park Ct,F,118464.3,,46
824890370,Christopher,W,Lee,1965-03-19,5101 Main Ln,M,112664.35,,22
246544896,Christopher,R,Young,1984-02-03,9085 Pine Ct,M,81202.41,,19
942792459,James,T,Anderson,1989-07-18,9200 Park Ave,F,88788.02,,45
495514868,Ashley,T,Sanchez,1995-02-22,600 Pine Ln,F,97225.67,,13
347087743,Joshua,M,Anderson,1995-04-20,4206 Main Ave,M,74715.32,,1
146744734,Kenneth,N,White,1971-12-01,5950 Elm Ln,M,41988.23,,1
237096167,Lisa,P,Allen,1977-05-19,8966 Main Blvd,F,60127.67,,23
897344195,Patricia,T,Martin,1991-12-22,5269 Park St,M,95061.69,,23
961425250,Andrew,R,Lopez,1994-07-25,5975 Lake St,M,82800.36,,33
378859607,James,M,Johnson,1988-10-25,2472 Lincoln Dr,F,116486.48,,22
524971817,William,K,Robinson,1975-02-01,7608 Lake Ave,M,93011.21,,1
244564312,Dorothy,A,King,1958-09-14,9686 Lincoln Blvd,M,114964.31,,10
648085639,Dorothy,R,Garcia,1979-10-10,7698 Main Blvd,F,74836.14,,41
982764505,Kimberly,E,Wilson,1957-08-13,8658 Elm St,F,141203.85,,45
216576275,Mary,G,King,1987-11-14,2550 Lake Ave,M,81862.99,,41
674960654,Richard,S,Perez,1969-01-15,6968 Park Ave,M,43667.95,,20
704604243,Robert,K,Garcia,1980-12-04,2388 Park Rd,F,47410.52,,34
799506796,Lisa,G,Martinez,1988-04-02,9930 Washington Ln,M,113766.82,,43
141966685,Margaret,N,Jackson,1990-10-02,396 Park Blvd,F,89503.37,,18
211190223,Matthew,L,Allen,1979-07-20,4167 Cedar Way,F,146163.91,,30
641949014,Jennifer,H,Ramirez,1973-07-05,2265 Maple Ave,F,94287.28,,5
786606073,Margaret,L,Flores,1986-11-06,6370 Pine Rd,F,65577.21,,30
691916368,Barbara,N,Gonzalez,1993-09-24,2336 Elm Rd,F,77190.68,,1
292360970,Barbara,C,Lewis,1992-08-24,8927 Lake Ave,M,58901.16,,36
239379856,Barbara,H,Nelson,1960-12-04,6716 Cedar Ave,M,49409.04,,13
698779777,James,L,Perez,1975-06-27,7380 Main Ct,F,47382.86,,46
846305497,Joshua,K,Campbell,1991-05-02,7852 Lake Blvd,M,105321.59,,20
490831844,Patricia,D,Harris,1978-08-20,769 Maple Ln,M,104262.45,,47
929517022,Margaret,T,Smith,1989-08-14,988 Pine Ln,F,100033.07,,1
145848218,Brian,M,Clark,1984-08-11,6706 Lincoln Ct,F,39849.03,,49
924913247,David,L,Torres,1964-03-28,2469 Main St,F,60048.09,,48
442481169,Sandra,T,Rodriguez,1955-10-05,2169 Maple Ct,M,112339.86,,3
581245766,Dorothy,J,Flores,1966-07-14,3527 Main Ln,F,50312.29,,13
